Date,Close,High,Low,Open,DailyReturn,Target
11/29/12,1.2973,1.3014,1.2939,1.2934,0.3006243736992055,0.25372904813163777
11/30/12,1.3006,1.3027,1.2966,1.2973,0.25372904813163777,0.3448011646617078
12/3/12,1.3051,1.3076,1.2973,1.3006,0.3448011646617078,0.3588334096808786
12/4/12,1.3098,1.3108,1.3046,1.3051,0.3588334096808786,-0.14527104518694187
12/5/12,1.3079,1.3126,1.3058,1.3098,-0.14527104518694187,-0.8792903972232993
12/6/12,1.2965,1.3087,1.2951,1.3079,-0.8792903972232993,-0.29395838168175337
12/7/12,1.2927,1.2974,1.2877,1.2965,-0.29395838168175337,0.06184770003866516
12/10/12,1.2935,1.2943,1.2885,1.2927,0.06184770003866516,0.5153053376403576
12/11/12,1.3002,1.3015,1.2929,1.2935,0.5153053376403576,0.47458665033680214
12/12/12,1.3064,1.3097,1.2996,1.3002,0.47458665033680214,0.0688441826665571
12/13/12,1.3073,1.31,1.3041,1.3064,0.0688441826665571,0.6157822715523792
12/14/12,1.3154,1.3173,1.3066,1.3073,0.6157822715523792,0.0455927051671851
12/17/12,1.316,1.3188,1.3143,1.3154,0.0455927051671851,0.4839685420447642
12/18/12,1.3224,1.3238,1.3156,1.316,0.4839685420447642,0.17362421680380227
12/19/12,1.3247,1.3308,1.3223,1.3224,0.17362421680380227,-0.030204636411685866
12/20/12,1.3243,1.3295,1.3189,1.3247,-0.030204636411685866,-0.4932463196236113
12/21/12,1.3178,1.3252,1.3154,1.3243,-0.4932463196236113,-0.03795642602293836
12/24/12,1.3173,1.3234,1.317,1.3178,-0.03795642602293836,0.1364566750056875
12/25/12,1.3191,1.3207,1.3167,1.3173,0.1364566750056875,0.20426690876079184
12/26/12,1.3218,1.3254,1.3167,1.3191,0.20426690876079184,0.18124150430448252
12/27/12,1.3242,1.3284,1.3199,1.3218,0.18124150430448252,-0.17399198123912313
12/28/12,1.3219,1.3257,1.3166,1.3242,-0.17399198123912313,-0.23506217773734475
12/31/12,1.3188,1.3235,1.317,1.3219,-0.23506217773734475,0.23451093123535083
1/1/13,1.3219,1.322,1.319,1.3188,0.23451093123535083,-0.31873719359489877
1/2/13,1.3177,1.3299,1.3154,1.3219,-0.31873719359489877,-0.9731800766283645
1/3/13,1.305,1.3191,1.3049,1.3177,-0.9731800766283645,0.2293577981651463
1/4/13,1.308,1.3089,1.2995,1.305,0.2293577981651463,0.19838242026552233
1/7/13,1.3106,1.3119,1.3016,1.308,0.19838242026552233,-0.17580065734158595
1/8/13,1.3083,1.314,1.3057,1.3106,-0.17580065734158595,-0.14543784445805363
1/9/13,1.3064,1.3096,1.3035,1.3083,-0.14543784445805363,1.4335295005281354
1/10/13,1.3254,1.3266,1.3039,1.3064,1.4335295005281354,0.5999700014999255
1/11/13,1.3334,1.3365,1.3246,1.3254,0.5999700014999255,0.39590647643236593
1/14/13,1.3387,1.3404,1.3336,1.3334,0.39590647643236593,-0.5709563518894186
1/15/13,1.3311,1.3394,1.3264,1.3387,-0.5709563518894186,-0.21834061135370444
1/16/13,1.3282,1.3325,1.3256,1.3311,-0.21834061135370444,0.6879018992074081
1/17/13,1.3374,1.3388,1.327,1.3282,0.6879018992074081,-0.42048355608948995
1/18/13,1.3318,1.34,1.3279,1.3374,-0.42048355608948995,-0.007509198768490575
1/21/13,1.3317,1.3332,1.33,1.3318,-0.007509198768490575,-0.030045819875323218
1/22/13,1.3313,1.3371,1.3267,1.3317,-0.030045819875323218,0.015020653398421178
1/23/13,1.3315,1.3355,1.3264,1.3313,0.015020653398421178,0.44859813084112193
1/24/13,1.3375,1.3393,1.3287,1.3315,0.44859813084112193,0.6167335413880365
1/25/13,1.3458,1.348,1.335,1.3375,0.6167335413880365,-0.029730935037920174
1/28/13,1.3454,1.3477,1.3425,1.3458,-0.029730935037920174,0.2742569120154204
1/29/13,1.3491,1.3497,1.3413,1.3454,0.2742569120154204,0.5528527200353872
1/30/13,1.3566,1.3587,1.3482,1.3491,0.5528527200353872,0.08101937099505627
1/31/13,1.3577,1.3594,1.3538,1.3566,0.08101937099505627,0.5420848289502654
2/1/13,1.3651,1.3711,1.3574,1.3577,0.5420848289502654,-1.0361927318481245
2/4/13,1.3511,1.3659,1.3503,1.3651,-1.0361927318481245,0.5373969375736222
2/5/13,1.3584,1.3597,1.3459,1.3511,0.5373969375736222,-0.4585120544298168
2/6/13,1.3522,1.3596,1.3494,1.3584,-0.4585120544298168,-0.9405792773962501
2/7/13,1.3396,1.3577,1.3371,1.3522,-0.9405792773962501,-0.24695053505948203
2/8/13,1.3363,1.3429,1.335,1.3396,-0.24695053505948203,0.26123301985371383
2/11/13,1.3398,1.3427,1.3337,1.3363,0.26123301985371383,0.3643935450286238
2/12/13,1.3447,1.3475,1.3364,1.3398,0.3643935450286238,0.02230483271375219
2/13/13,1.345,1.352,1.3424,1.3447,0.02230483271375219,-0.7188857271229634
2/14/13,1.3354,1.3456,1.3315,1.345,-0.7188857271229634,0.059871276754986824
2/15/13,1.3362,1.3393,1.3304,1.3354,0.059871276754986824,-0.09738557195296119
2/18/13,1.3349,1.3379,1.3322,1.3362,-0.09738557195296119,0.3061986557132183
2/19/13,1.339,1.3396,1.3326,1.3349,0.3061986557132183,-0.8055409169615246
2/20/13,1.3283,1.3434,1.3273,1.339,-0.8055409169615246,-0.7661963283265056
2/21/13,1.3182,1.329,1.316,1.3283,-0.7661963283265056,0.015169902912619689
2/22/13,1.3184,1.3245,1.3146,1.3182,0.015169902912619689,-0.725800290320121
2/25/13,1.3089,1.3318,1.3069,1.3184,-0.725800290320121,-0.26811705224452725
2/26/13,1.3054,1.3122,1.3019,1.3089,-0.26811705224452725,0.6242387332521473
2/27/13,1.3136,1.314,1.3042,1.3054,0.6242387332521473,-0.5511328842621016
2/28/13,1.3064,1.3162,1.305,1.3136,-0.5511328842621016,-0.3071253071253074
3/1/13,1.3024,1.3101,1.2965,1.3064,-0.3071253071253074,-0.05377583160481854
3/4/13,1.3017,1.3031,1.298,1.3024,-0.05377583160481854,0.16872459544443436
3/5/13,1.3039,1.3075,1.3011,1.3017,0.16872459544443436,-0.3694865676237501
3/6/13,1.2991,1.3071,1.2983,1.3039,-0.3694865676237501,0.8774607050206064
3/7/13,1.3106,1.3118,1.2967,1.2991,0.8774607050206064,-0.8386550742478963
3/8/13,1.2997,1.3134,1.2954,1.3106,-0.8386550742478963,0.2609162765712415
3/11/13,1.3031,1.3043,1.298,1.2997,0.2609162765712415,0.023016725487184825
3/12/13,1.3034,1.3074,1.2991,1.3031,0.023016725487184825,-0.5709876543209762
3/13/13,1.296,1.3065,1.2921,1.3034,-0.5709876543209762,0.34602076124567077
3/14/13,1.3005,1.3032,1.291,1.296,0.34602076124567077,0.41350792556857885
3/15/13,1.3059,1.3107,1.3,1.3005,0.41350792556857885,-0.9664450286067694
3/18/13,1.2934,1.3071,1.2882,1.3059,-0.9664450286067694,-0.3569211669770453
3/19/13,1.2888,1.297,1.2843,1.2934,-0.3569211669770453,0.40185471406492224
3/20/13,1.294,1.2978,1.2857,1.2888,0.40185471406492224,-0.27898326100434345
3/21/13,1.2904,1.2955,1.288,1.294,-0.27898326100434345,0.5931746398582575
3/22/13,1.2981,1.301,1.2889,1.2904,0.5931746398582575,-0.9644551606128932
3/25/13,1.2857,1.3048,1.283,1.2981,-0.9644551606128932,0.007777259293824
3/26/13,1.2858,1.289,1.2829,1.2857,0.007777259293824,-0.6891151135473877
3/27/13,1.277,1.2867,1.2751,1.2858,-0.6891151135473877,0.3667004759304165
3/28/13,1.2817,1.2845,1.2756,1.277,0.3667004759304165,-0.031218293920233817
3/29/13,1.2813,1.2837,1.2794,1.2817,-0.031218293920233817,0.24912417282988475
4/1/13,1.2845,1.2868,1.2771,1.2813,0.24912417282988475,-0.2419228968315811
4/2/13,1.2814,1.2878,1.2807,1.2845,-0.2419228968315811,0.2491047796979503
4/3/13,1.2846,1.2864,1.279,1.2814,0.2491047796979503,0.6726977499420034
4/4/13,1.2933,1.2949,1.2744,1.2846,0.6726977499420034,0.5918524212144535
4/5/13,1.301,1.304,1.29,1.2933,0.5918524212144535,-0.11542901115812502
4/8/13,1.2995,1.3038,1.2966,1.301,-0.11542901115812502,0.6726286020025926
4/9/13,1.3083,1.3103,1.3005,1.2995,0.6726286020025926,-0.19912690510836606
4/10/13,1.3057,1.3122,1.3049,1.3083,-0.19912690510836606,0.41186789718555794
4/11/13,1.3111,1.3138,1.3044,1.3057,0.41186789718555794,-0.061054720293055934
4/12/13,1.3103,1.3126,1.3036,1.3111,-0.061054720293055934,-0.48312883435582604
4/15/13,1.304,1.3131,1.3032,1.3103,-0.48312883435582604,1.0922330097087354
4/16/13,1.3184,1.3201,1.3028,1.304,1.0922330097087354,-1.2440485332514202
4/17/13,1.3022,1.32,1.2999,1.3184,-1.2440485332514202,0.2374932965601686
4/18/13,1.3053,1.3096,1.3021,1.3022,0.2374932965601686,0
4/19/13,1.3053,1.3129,1.3048,1.3053,0,0.053598774885156575
4/22/13,1.306,1.3092,1.3014,1.3053,0.053598774885156575,-0.49245921822098804
4/23/13,1.2996,1.3084,1.297,1.306,-0.49245921822098804,0.1689967736979551
4/24/13,1.3018,1.3034,1.2956,1.2996,0.1689967736979551,-0.09996155324875655
4/25/13,1.3005,1.3093,1.2988,1.3018,-0.09996155324875655,0.19186492709132363
4/26/13,1.303,1.3048,1.2988,1.3005,0.19186492709132363,0.4811731459558522
4/29/13,1.3093,1.3117,1.3032,1.303,0.4811731459558522,0.5620110883268833
4/30/13,1.3167,1.3186,1.3055,1.3093,0.5620110883268833,0.06072106261858914
5/1/13,1.3175,1.3243,1.3161,1.3167,0.06072106261858914,-0.8573834494373326
5/2/13,1.3063,1.3218,1.3036,1.3175,-0.8573834494373326,0.388897361598283
5/3/13,1.3114,1.3159,1.3032,1.3063,0.388897361598283,-0.2982791586997929
5/6/13,1.3075,1.3141,1.305,1.3114,-0.2982791586997929,-0.015298707259251896
5/7/13,1.3073,1.3132,1.3067,1.3075,-0.015298707259251896,0.6157822715523792
5/8/13,1.3154,1.3194,1.3072,1.3073,0.6157822715523792,-0.9284124913680657
5/9/13,1.3033,1.3177,1.3008,1.3154,-0.9284124913680657,-0.36965729688101007
5/10/13,1.2985,1.3051,1.2933,1.3033,-0.36965729688101007,-0.1310919185687874
5/13/13,1.2968,1.2999,1.294,1.2985,-0.1310919185687874,-0.2163833075734091
5/14/13,1.294,1.3029,1.2929,1.2968,-0.2163833075734091,-0.46583850931677057
5/15/13,1.288,1.2942,1.2841,1.294,-0.46583850931677057,-0.04660556159701211
5/16/13,1.2874,1.293,1.2847,1.288,-0.04660556159701211,-0.35076779172189343
5/17/13,1.2829,1.289,1.2797,1.2874,-0.35076779172189343,0.45006595794211435
5/20/13,1.2887,1.2901,1.282,1.2829,0.45006595794211435,0.1704237353784166
5/21/13,1.2909,1.2934,1.2839,1.2887,0.1704237353784166,-0.4435107376283877
5/22/13,1.2852,1.2998,1.283,1.2909,-0.4435107376283877,0.6109349624932348
5/23/13,1.2931,1.2956,1.2822,1.2852,0.6109349624932348,0.02319468068657716
5/24/13,1.2934,1.2993,1.2905,1.2931,0.02319468068657716,-0.038672751179531825
5/27/13,1.2929,1.295,1.2916,1.2934,-0.038672751179531825,-0.450625437028982
5/28/13,1.2871,1.295,1.285,1.2929,-0.450625437028982,0.5024737167594443
5/29/13,1.2936,1.2977,1.2838,1.2871,0.5024737167594443,0.8507702920211456
5/30/13,1.3047,1.3061,1.2934,1.2936,0.8507702920211456,-0.38470416249903
5/31/13,1.2997,1.3059,1.2942,1.3047,-0.38470416249903,0.5889551782162933
6/3/13,1.3074,1.3107,1.2954,1.2997,0.5889551782162933,0.061152728940539205
6/4/13,1.3082,1.3101,1.3041,1.3074,0.061152728940539205,0.09164502825720695
6/5/13,1.3094,1.3116,1.3052,1.3082,0.09164502825720695,1.1251227063354325
6/6/13,1.3243,1.3305,1.3075,1.3094,1.1251227063354325,-0.20429782082323883
6/7/13,1.3216,1.3285,1.3191,1.3243,-0.20429782082323883,0.3092705740363576
6/10/13,1.3257,1.3269,1.3178,1.3216,0.3092705740363576,0.3607666290868031
6/11/13,1.3305,1.3315,1.3232,1.3257,0.3607666290868031,0.20252025202519688
6/12/13,1.3332,1.336,1.3264,1.3305,0.20252025202519688,0.25437677689660854
6/13/13,1.3366,1.339,1.3278,1.3332,0.25437677689660854,-0.13485166317051422
6/14/13,1.3348,1.3373,1.3295,1.3366,-0.13485166317051422,0.2093301435406634
6/17/13,1.3376,1.3379,1.3319,1.3348,0.2093301435406634,0.18655324229536369
6/18/13,1.3401,1.3415,1.3325,1.3376,0.18655324229536369,-0.9339459215184127
6/19/13,1.3277,1.3417,1.326,1.3401,-0.9339459215184127,-0.43116490166414817
6/20/13,1.322,1.3302,1.3161,1.3277,-0.43116490166414817,-0.73148430356599
6/21/13,1.3124,1.3254,1.3097,1.322,-0.73148430356599,0.04569687738004066
6/24/13,1.313,1.3144,1.3058,1.3124,0.04569687738004066,-0.2519660991066548
6/25/13,1.3097,1.3151,1.3065,1.313,-0.2519660991066548,-0.6532431601598659
6/26/13,1.3012,1.3087,1.2983,1.3097,-0.6532431601598659,0.2376753814306603
6/27/13,1.3043,1.3057,1.2999,1.3012,0.2376753814306603,-0.2151363810987256
6/28/13,1.3015,1.3103,1.2989,1.3043,-0.2151363810987256,0.3674500497588544
7/1/13,1.3063,1.3068,1.3006,1.3015,0.3674500497588544,-0.6549545384496803
7/2/13,1.2978,1.308,1.2964,1.3063,-0.6549545384496803,0.21528525296016557
7/3/13,1.3006,1.3032,1.2923,1.2978,0.21528525296016557,-0.6812200030964483
7/4/13,1.2918,1.3023,1.2884,1.3006,-0.6812200030964483,-0.685892439594711
7/5/13,1.283,1.2917,1.2805,1.2918,-0.685892439594711,0.2953061858874748
7/8/13,1.2868,1.2882,1.2812,1.283,0.2953061858874748,-0.6334558536013135
7/9/13,1.2787,1.2898,1.2754,1.2868,-0.6334558536013135,1.8121784535053416
7/10/13,1.3023,1.3024,1.2761,1.2787,1.8121784535053416,0.6939149001067475
7/11/13,1.3114,1.3207,1.3002,1.3023,0.6939149001067475,-0.3750478377343976
7/12/13,1.3065,1.31,1.2999,1.3114,-0.3750478377343976,0.030606779401634095
7/15/13,1.3069,1.3078,1.2995,1.3065,0.030606779401634095,0.6914893617021358
7/16/13,1.316,1.3174,1.3052,1.3069,0.6914893617021358,-0.31252382041314064
7/17/13,1.3119,1.3177,1.3082,1.316,-0.31252382041314064,-0.10682945440672016
7/18/13,1.3105,1.3126,1.3066,1.3119,-0.10682945440672016,0.28154010044133587
7/19/13,1.3142,1.3154,1.309,1.3105,0.28154010044133587,0.3336872440467131
7/22/13,1.3186,1.3218,1.3136,1.3142,0.3336872440467131,0.26473035322593286
7/23/13,1.3221,1.3239,1.3162,1.3186,0.26473035322593286,-0.18945134889360007
7/24/13,1.3196,1.3256,1.3176,1.3221,-0.18945134889360007,0.7147693928221986
7/25/13,1.3291,1.3296,1.3166,1.3196,0.7147693928221986,-0.07529553497476771
7/26/13,1.3281,1.33,1.3251,1.3291,-0.07529553497476771,-0.12061816811157525
7/29/13,1.3265,1.3295,1.3237,1.3281,-0.12061816811157525,-0.02262102247021316
7/30/13,1.3262,1.3302,1.3233,1.3265,-0.02262102247021316,0.29321103676415416
7/31/13,1.3301,1.3344,1.3203,1.3262,0.29321103676415416,-0.7193699833409105
8/1/13,1.3206,1.3311,1.3194,1.3301,-0.7193699833409105,0.5647165123108245
8/2/13,1.3281,1.3294,1.3188,1.3206,0.5647165123108245,-0.17348016292049845
8/5/13,1.3258,1.33,1.3233,1.3281,-0.17348016292049845,0.38319933879328894
8/6/13,1.3309,1.3323,1.3246,1.3258,0.38319933879328894,0.22490441562336858
8/7/13,1.3339,1.3342,1.3266,1.3309,0.22490441562336858,0.3064275037369202
8/8/13,1.338,1.34,1.3328,1.3339,0.3064275037369202,-0.2697841726618741
8/9/13,1.3344,1.339,1.3333,1.338,-0.2697841726618741,-0.27051397655545895
8/12/13,1.3308,1.3344,1.3277,1.3344,-0.27051397655545895,-0.3317249698431815
8/13/13,1.3264,1.3317,1.323,1.3308,-0.3317249698431815,-0.03771023455765479
8/14/13,1.3259,1.328,1.3236,1.3264,-0.03771023455765479,0.7188318981654684
8/15/13,1.3355,1.3362,1.3205,1.3259,0.7188318981654684,-0.17251725172517018
8/16/13,1.3332,1.338,1.3308,1.3355,-0.17251725172517018,0.05997001499251378
8/19/13,1.334,1.3375,1.3315,1.3332,0.05997001499251378,0.5887174901259421
8/20/13,1.3419,1.3452,1.3324,1.334,0.5887174901259421,-0.4040404040404094
8/21/13,1.3365,1.3427,1.3336,1.3419,-0.4040404040404094,-0.11235955056180201
8/22/13,1.335,1.3373,1.3299,1.3365,-0.11235955056180201,0.24658148397220955
8/23/13,1.3383,1.341,1.3333,1.335,0.24658148397220955,-0.059813084112159555
8/26/13,1.3375,1.3394,1.3354,1.3383,-0.059813084112159555,0.104563447606249
8/27/13,1.3389,1.34,1.3323,1.3375,0.104563447606249,-0.3597931189565936
8/28/13,1.3341,1.3398,1.3305,1.3389,-0.3597931189565936,-0.7400135920863876
8/29/13,1.3243,1.3345,1.3218,1.3341,-0.7400135920863876,-0.20429782082323883
8/30/13,1.3216,1.3255,1.3174,1.3243,-0.20429782082323883,-0.24271844660194872
9/2/13,1.3184,1.3235,1.3181,1.3216,-0.24271844660194872,-0.09870169311366479
9/3/13,1.3171,1.3197,1.3139,1.3184,-0.09870169311366479,0.3103239479261272
9/4/13,1.3212,1.3218,1.3157,1.3171,0.3103239479261272,-0.7242509720210293
9/5/13,1.3117,1.3223,1.3109,1.3212,-0.7242509720210293,0.46289269995446913
9/6/13,1.3178,1.3188,1.3103,1.3117,0.46289269995446913,0.5959115938749353
9/9/13,1.3257,1.3281,1.3161,1.3178,0.5959115938749353,0.09043635541486682
9/10/13,1.3269,1.3276,1.3229,1.3257,0.09043635541486682,0.2930568079350777
9/11/13,1.3308,1.3324,1.3244,1.3269,0.2930568079350777,-0.060150375939842994
9/12/13,1.33,1.3325,1.3257,1.3308,-0.060150375939842994,0.022551304217091405
9/13/13,1.3303,1.3322,1.3254,1.33,0.022551304217091405,0.24745050989800982
9/16/13,1.3336,1.3386,1.3299,1.3303,0.24745050989800982,0.13479107383555666
9/17/13,1.3354,1.337,1.3321,1.3336,0.13479107383555666,1.2935176287974035
9/18/13,1.3529,1.3542,1.3338,1.3354,1.2935176287974035,0
9/19/13,1.3529,1.357,1.3501,1.3529,0,-0.05176749001626408
9/20/13,1.3522,1.355,1.3496,1.3529,-0.05176749001626408,-0.18522634659555226
9/23/13,1.3497,1.3553,1.3477,1.3522,-0.18522634659555226,-0.20044543429843537
9/24/13,1.347,1.3519,1.3465,1.3497,-0.20044543429843537,0.4287403903015987
9/25/13,1.3528,1.3537,1.3462,1.347,0.4287403903015987,-0.35608308605340616
9/26/13,1.348,1.3526,1.3473,1.3528,-0.35608308605340616,0.3032320094667548
9/27/13,1.3521,1.3564,1.3474,1.348,0.3032320094667548,-0.014793993638581105
9/30/13,1.3519,1.3556,1.3465,1.3521,-0.014793993638581105,0.11083197872024787
10/1/13,1.3534,1.35878,1.3513,1.3519,0.11083197872024787,0.3900787517480005
10/2/13,1.3587,1.36071,1.3503,1.3534,0.3900787517480005,0.22031284423881117
10/3/13,1.3617,1.3646,1.3574,1.3587,0.22031284423881117,-0.4648074369189886
10/4/13,1.3554,1.36317,1.3535,1.3617,-0.4648074369189886,0.1473405039045235
10/7/13,1.3574,1.3591,1.3539,1.3554,0.1473405039045235,0.007366482504603241
10/8/13,1.3575,1.36071,1.3554,1.3574,0.007366482504603241,-0.4216600088770557
10/9/13,1.3518,1.3605,1.3483,1.3575,-0.4216600088770557,0.06653359946774029
10/10/13,1.3527,1.3546,1.3485,1.3518,0.06653359946774029,0.16974169741697187
10/11/13,1.355,1.35817,1.3515,1.3527,0.16974169741697187,0.11057869517140118
10/14/13,1.3565,1.35976,1.3541,1.355,0.11057869517140118,-0.35510838203744455
10/15/13,1.3517,1.3571,1.3476,1.3565,-0.35510838203744455,0.08131283264341373
10/16/13,1.3528,1.35675,1.347,1.3517,0.08131283264341373,1.0749542961608727
10/17/13,1.3675,1.36817,1.3512,1.3528,1.0749542961608727,0.02193303114490181
10/18/13,1.3678,1.3704,1.3656,1.3675,0.02193303114490181,0
10/21/13,1.3678,1.36885,1.3647,1.3678,0,0.725794745246045
10/22/13,1.3778,1.3792,1.3658,1.3678,0.725794745246045,0.007257420712677915
10/23/13,1.3779,1.3793,1.3739,1.3778,0.007257420712677915,0.15940873849722495
10/24/13,1.3801,1.3827,1.376,1.3779,0.15940873849722495,0.057933231950171034
10/25/13,1.3809,1.3832,1.3772,1.3801,0.057933231950171034,-0.043468811128010855
10/28/13,1.3803,1.3818,1.3772,1.3809,-0.043468811128010855,-0.4438946296026775
10/29/13,1.3742,1.3813,1.3734,1.3803,-0.4438946296026775,-0.10198135198135692
10/30/13,1.3728,1.3785,1.3694,1.3742,-0.10198135198135692,-1.0526315789473668
10/31/13,1.3585,1.3739,1.3582,1.3728,-1.0526315789473668,-0.7116910074875864
11/1/13,1.3489,1.359,1.3478,1.3585,-0.7116910074875864,0.22190990457874946
11/4/13,1.3519,1.3524,1.3439,1.3489,0.22190990457874946,-0.3563209858214043
11/5/13,1.3471,1.3522,1.3447,1.3519,-0.3563209858214043,0.3697951334960517
11/6/13,1.3521,1.3547,1.3465,1.3471,0.3697951334960517,-0.7526080476900147
11/7/13,1.342,1.3529,1.3294,1.3521,-0.7526080476900147,-0.44910179640718595
11/8/13,1.336,1.3438,1.3316,1.342,-0.44910179640718595,0.35799522673030393
11/11/13,1.3408,1.3416,1.3342,1.336,0.35799522673030393,0.14894250819183807
11/12/13,1.3428,1.3456,1.3357,1.3408,0.14894250819183807,0.2525627692764871
11/13/13,1.3462,1.3471,1.3388,1.3428,0.2525627692764871,-0.01485884101039955
11/14/13,1.346,1.3494,1.3416,1.3462,-0.01485884101039955,0.24457125917141173
11/15/13,1.3493,1.3506,1.343,1.346,0.24457125917141173,0.029636215455283096
11/18/13,1.3497,1.3542,1.3472,1.3493,0.029636215455283096,0.28075360177318254
11/19/13,1.3535,1.3547,1.3485,1.3497,0.28075360177318254,-0.8118575897512222
11/20/13,1.3426,1.358,1.3413,1.3535,-0.8118575897512222,0.28963980690679647
11/21/13,1.3465,1.348,1.3397,1.3426,0.28963980690679647,0.6126365515205177
11/22/13,1.3548,1.3554,1.3459,1.3465,0.6126365515205177,-0.21451290775944243
11/25/13,1.3519,1.356,1.3488,1.3548,-0.21451290775944243,0.3684869924091601
11/26/13,1.3569,1.3575,1.3518,1.3519,0.3684869924091601,0.014737307493919237
11/27/13,1.3571,1.3613,1.3555,1.3569,0.014737307493919237,0.22057201676348162
11/28/13,1.3601,1.3618,1.3561,1.3571,0.22057201676348162,-0.10303967027306012
11/29/13,1.3587,1.3622,1.358,1.3601,-0.10303967027306012,-0.3693580556992033
12/2/13,1.3537,1.3616,1.3523,1.3587,-0.3693580556992033,0.3973217570451087
12/3/13,1.3591,1.3614,1.3522,1.3537,0.3973217570451087,-0.04416635995582877
12/4/13,1.3585,1.3605,1.3526,1.3591,-0.04416635995582877,0.6290688318338045
12/5/13,1.3671,1.3677,1.3542,1.3585,0.6290688318338045,0.22624434389141018
12/6/13,1.3702,1.3706,1.3618,1.3671,0.22624434389141018,0.2620468772746998
12/9/13,1.3738,1.3746,1.3692,1.3702,0.2620468772746998,0.19614965492191402
12/10/13,1.3765,1.3795,1.3732,1.3738,0.19614965492191402,0.16681172033652225
12/11/13,1.3788,1.3811,1.3739,1.3765,0.16681172033652225,-0.31284103310294437
12/12/13,1.3745,1.3803,1.3736,1.3788,-0.31284103310294437,-0.09466938537722683
12/13/13,1.3732,1.377,1.3707,1.3745,-0.09466938537722683,0.2324905550712069
12/16/13,1.3764,1.3799,1.3734,1.3732,0.2324905550712069,0.021791239921549136
12/17/13,1.3767,1.3782,1.3721,1.3764,0.021791239921549136,-0.5183995327102882
12/18/13,1.3696,1.3812,1.3693,1.3767,-0.5183995327102882,-0.30025631636763034
12/19/13,1.3655,1.3694,1.3647,1.3696,-0.30025631636763034,0.16085398844775753
12/20/13,1.3677,1.3709,1.3622,1.3655,0.16085398844775753,0.1168480245380885
12/23/13,1.3693,1.3717,1.3669,1.3677,0.1168480245380885,-0.13162705667276225
12/24/13,1.3675,1.3699,1.3653,1.3693,-0.13162705667276225,0.14603870025556787
12/25/13,1.3695,1.3705,1.3659,1.3675,0.14603870025556787,-0.02191060473268821
12/26/13,1.3692,1.3702,1.3661,1.3695,-0.02191060473268821,0.34934497816594884
12/27/13,1.374,1.3893,1.3687,1.3692,0.34934497816594884,0.4203507754746924
12/30/13,1.3798,1.382,1.3726,1.374,0.4203507754746924,-0.1742413242340611
12/31/13,1.3774,1.3812,1.3757,1.3798,-0.1742413242340611,-0.2109858130229103
1/1/14,1.3745,1.3754,1.3744,1.3774,-0.2109858130229103,-0.6590992310509058
1/2/14,1.3655,1.3775,1.3627,1.3745,-0.6590992310509058,-0.5004783984691188
1/3/14,1.3587,1.3672,1.3583,1.3655,-0.5004783984691188,0.3447264192459973
1/6/14,1.3634,1.3653,1.3569,1.3587,0.3447264192459973,-0.14690759512266796
1/7/14,1.3614,1.366,1.3594,1.3634,-0.14690759512266796,-0.24298652529267786
1/8/14,1.3581,1.3635,1.3551,1.3614,-0.24298652529267786,0.19107812155507722
1/9/14,1.3607,1.3633,1.3547,1.3581,0.19107812155507722,0.4244420051225779
1/10/14,1.3665,1.3687,1.3568,1.3607,0.4244420051225779,0.021949078138715754
1/13/14,1.3668,1.3685,1.3634,1.3665,0.021949078138715754,0.09502229369198734
1/14/14,1.3681,1.37,1.3646,1.3668,0.09502229369198734,-0.5660099970596912
1/15/14,1.3604,1.3681,1.3579,1.3681,-0.5660099970596912,0.09546889917014445
1/16/14,1.3617,1.3649,1.3581,1.3604,0.09546889917014445,-0.6876663708961746
1/17/14,1.3524,1.3621,1.3515,1.3617,-0.6876663708961746,0.28019466155434486
1/20/14,1.3562,1.357,1.3506,1.3524,0.28019466155434486,-0.029502876530474852
1/21/14,1.3558,1.3569,1.3514,1.3562,-0.029502876530474852,-0.07381163271330748
1/22/14,1.3548,1.3583,1.3532,1.3558,-0.07381163271330748,1.0661603622024205
1/23/14,1.3694,1.3698,1.3528,1.3548,1.0661603622024205,-0.10233918128653843
1/24/14,1.368,1.3739,1.366,1.3694,-0.10233918128653843,-0.05851375073143169
1/27/14,1.3672,1.3717,1.365,1.368,-0.05851375073143169,-0.04390458071124937
1/28/14,1.3666,1.3688,1.3626,1.3672,-0.04390458071124937,-0.03660054168801295
1/29/14,1.3661,1.3685,1.36,1.3666,-0.03660054168801295,-0.8191881918819268
1/30/14,1.355,1.3664,1.3541,1.3661,-0.8191881918819268,-0.467116482538739
1/31/14,1.3487,1.3573,1.3477,1.355,-0.467116482538739,0.32517921809178624
2/3/14,1.3531,1.3536,1.3475,1.3487,0.32517921809178624,-0.11838697743248583
2/4/14,1.3515,1.3539,1.3491,1.3531,-0.11838697743248583,0.11824698839701765
2/5/14,1.3531,1.3555,1.3497,1.3515,0.11824698839701765,0.41948778333824244
2/6/14,1.3588,1.362,1.3481,1.3531,0.41948778333824244,0.3666226719460253
2/7/14,1.3638,1.3643,1.355,1.3588,0.3666226719460253,-0.02933841865923104
2/10/14,1.3634,1.3651,1.3615,1.3638,-0.02933841865923104,0.021998973381239788
2/11/14,1.3637,1.3683,1.3626,1.3634,0.021998973381239788,-0.331077104178925
2/12/14,1.3592,1.3653,1.3559,1.3637,-0.331077104178925,0.6432748538011799
